as_of,ticker
2002-02-01,ROK
2002-02-01,TER
2002-02-01,VIAV
2002-02-01,XLNX
2002-03-01,ALTR
2002-03-01,AMAT
2002-03-01,AMCC
2002-03-01,AMD
2002-03-01,CIEN
2002-03-01,CSCO
2002-03-01,EMR
2002-03-01,ETN
2002-03-01,INTC
2002-03-01,KLAC
2002-03-01,MSFT
2002-03-01,MU
2002-03-01,NTAP
2002-03-01,NVDA
2002-03-01,ORCL
2002-03-01,QCOM
2002-03-01,ROK
2002-03-01,TER
2002-03-01,VIAV
2002-03-01,XLNX
2002-04-01,ALTR
2002-04-01,AMAT
2002-04-01,AMCC
2002-04-01,AMD
2002-04-01,CIEN
2002-04-01,CSCO
2002-04-01,EMR
2002-04-01,ETN
2002-04-01,INTC
2002-04-01,KLAC
2002-04-01,MSFT
2002-04-01,MU
2002-04-01,NTAP
2002-04-01,NVDA
2002-04-01,ORCL
2002-04-01,QCOM
2002-04-01,ROK
2002-04-01,TER
2002-04-01,VIAV
2002-04-01,XLNX
2002-05-01,ALTR
2002-05-01,AMAT
2002-05-01,AMCC
2002-05-01,AMD
2002-05-01,CIEN
2002-05-01,CSCO
2002-05-01,EMR
2002-05-01,ETN
2002-05-01,INTC
2002-05-01,KLAC
2002-05-01,MSFT
2002-05-01,MU
2002-05-01,NTAP
2002-05-01,NVDA
2002-05-01,ORCL
2002-05-01,QCOM
2002-05-01,ROK
2002-05-01,TER
2002-05-01,VIAV
2002-05-01,XLNX
2002-06-01,ALTR
2002-06-01,AMAT
2002-06-01,AMCC
2002-06-01,AMD
2002-06-01,CIEN
2002-06-01,CSCO
2002-06-01,EMR
2002-06-01,ETN
2002-06-01,INTC
2002-06-01,KLAC
2002-06-01,MSFT
2002-06-01,MU
2002-06-01,NTAP
2002-06-01,NVDA
2002-06-01,ORCL
2002-06-01,QCOM
2002-06-01,ROK
2002-06-01,TER
2002-06-01,VIAV
2002-06-01,XLNX
2002-07-01,ALTR
2002-07-01,AMAT
2002-07-01,AMCC
2002-07-01,AMD
2002-07-01,CIEN
2002-07-01,CSCO
2002-07-01,EMR
2002-07-01,ETN
2002-07-01,INTC
2002-07-01,KLAC
2002-07-01,MSFT
2002-07-01,MU
2002-07-01,NTAP
2002-07-01,NVDA
2002-07-01,ORCL
2002-07-01,QCOM
2002-07-01,ROK
2002-07-01,TER
2002-07-01,VIAV
2002-07-01,XLNX
2002-08-01,ALTR
2002-08-01,AMAT
2002-08-01,AMCC
2002-08-01,AMD
2002-08-01,CIEN
2002-08-01,CSCO
2002-08-01,EMR
2002-08-01,ETN
2002-08-01,INTC
2002-08-01,KLAC
2002-08-01,MSFT
2002-08-01,MU
2002-08-01,NTAP
2002-08-01,NVDA
2002-08-01,ORCL
2002-08-01,QCOM
2002-08-01,ROK
2002-08-01,TER
2002-08-01,VIAV
2002-08-01,XLNX
2002-09-01,ALTR
2002-09-01,AMAT
2002-09-01,AMCC
2002-09-01,AMD
2002-09-01,CIEN
2002-09-01,CSCO
2002-09-01,EMR
2002-09-01,ETN
2002-09-01,INTC
2002-09-01,KLAC
2002-09-01,MSFT
2002-09-01,MU
2002-09-01,NTAP
2002-09-01,NVDA
2002-09-01,ORCL
2002-09-01,QCOM
2002-09-01,ROK
2002-09-01,TER
2002-09-01,VIAV
2002-09-01,XLNX
2002-10-01,ALTR
2002-10-01,AMAT
2002-10-01,AMCC
2002-10-01,AMD
2002-10-01,CIEN
2002-10-01,CSCO
2002-10-01,EMR
2002-10-01,ETN
2002-10-01,INTC
2002-10-01,KLAC
2002-10-01,MSFT
2002-10-01,MU
2002-10-01,NTAP
2002-10-01,NVDA
2002-10-01,ORCL
2002-10-01,QCOM
2002-10-01,ROK
2002-10-01,TER
2002-10-01,VIAV
2002-10-01,XLNX
2002-11-01,ALTR
2002-11-01,AMAT
2002-11-01,AMCC
2002-11-01,AMD
2002-11-01,CIEN
2002-11-01,CSCO
2002-11-01,EMR
2002-11-01,ETN
2002-11-01,INTC
2002-11-01,KLAC
2002-11-01,MSFT
2002-11-01,MU
2002-11-01,NTAP
2002-11-01,NVDA
2002-11-01,ORCL
2002-11-01,QCOM
2002-11-01,ROK
2002-11-01,TER
2002-11-01,VIAV
2002-11-01,XLNX
2002-12-01,ALTR
2002-12-01,AMAT
2002-12-01,AMCC
2002-12-01,AMD
2002-12-01,CIEN
2002-12-01,CSCO
2002-12-01,EMR
2002-12-01,ETN
2002-12-01,INTC
2002-12-01,KLAC
2002-12-01,MSFT
2002-12-01,MU
2002-12-01,NTAP
2002-12-01,NVDA
2002-12-01,ORCL
2002-12-01,QCOM
2002-12-01,ROK
2002-12-01,TER
2002-12-01,VIAV
2002-12-01,XLNX
2003-01-01,ALTR
2003-01-01,AMAT
2003-01-01,AMCC
2003-01-01,AMD
2003-01-01,CIEN
2003-01-01,CSCO
2003-01-01,EMR
2003-01-01,ETN
2003-01-01,INTC
2003-01-01,KLAC
2003-01-01,MSFT
2003-01-01,MU
2003-01-01,NTAP
2003-01-01,NVDA
2003-01-01,ORCL
2003-01-01,QCOM
2003-01-01,ROK
2003-01-01,TER
2003-01-01,VIAV
2003-01-01,XLNX
2003-02-01,ALTR
2003-02-01,AMAT
2003-02-01,AMCC
2003-02-01,AMD
2003-02-01,CIEN
2003-02-01,CSCO
2003-02-01,EMR
2003-02-01,ETN
2003-02-01,INTC
2003-02-01,KLAC
2003-02-01,MSFT
2003-02-01,MU
2003-02-01,NTAP
2003-02-01,NVDA
2003-02-01,ORCL
2003-02-01,QCOM
2003-02-01,ROK
2003-02-01,TER
2003-02-01,VIAV
2003-02-01,XLNX
2003-03-01,ALTR
2003-03-01,AMAT
2003-03-01,AMCC
2003-03-01,AMD
2003-03-01,CIEN
2003-03-01,CSCO
2003-03-01,EMR
2003-03-01,ETN
2003-03-01,INTC
2003-03-01,KLAC
2003-03-01,MSFT
2003-03-01,MU
2003-03-01,NTAP
2003-03-01,NVDA
2003-03-01,ORCL
2003-03-01,QCOM
2003-03-01,ROK
2003-03-01,TER
2003-03-01,VIAV
2003-03-01,XLNX
2003-04-01,ALTR
2003-04-01,AMAT
2003-04-01,AMCC
2003-04-01,AMD
2003-04-01,CIEN
2003-04-01,CSCO
2003-04-01,EMR
2003-04-01,ETN
2003-04-01,INTC
2003-04-01,KLAC
2003-04-01,MSFT
2003-04-01,MU
2003-04-01,NTAP
2003-04-01,NVDA
2003-04-01,ORCL
2003-04-01,QCOM
2003-04-01,ROK
2003-04-01,TER
2003-04-01,VIAV
2003-04-01,XLNX
2003-05-01,ALTR
2003-05-01,AMAT
2003-05-01,AMCC
2003-05-01,AMD
2003-05-01,CIEN
2003-05-01,CSCO
2003-05-01,EMR
2003-05-01,ETN
2003-05-01,INTC
2003-05-01,KLAC
2003-05-01,MSFT
2003-05-01,MU
2003-05-01,NTAP
2003-05-01,NVDA
2003-05-01,ORCL
2003-05-01,QCOM
2003-05-01,ROK
2003-05-01,TER
2003-05-01,VIAV
2003-05-01,XLNX
2003-06-01,ALTR
2003-06-01,AMAT
2003-06-01,AMCC
2003-06-01,AMD
2003-06-01,CIEN
2003-06-01,CSCO
2003-06-01,EMR
2003-06-01,ETN
2003-06-01,INTC
2003-06-01,KLAC
2003-06-01,MSFT
2003-06-01,MU
2003-06-01,NTAP
2003-06-01,NVDA
2003-06-01,ORCL
2003-06-01,QCOM
2003-06-01,ROK
2003-06-01,TER
2003-06-01,VIAV
2003-06-01,XLNX
2003-07-01,ALTR
2003-07-01,AMAT
2003-07-01,AMCC
2003-07-01,AMD
2003-07-01,CIEN
2003-07-01,CSCO
2003-07-01,EMR
2003-07-01,ETN
2003-07-01,INTC
2003-07-01,KLAC
2003-07-01,MSFT
2003-07-01,MU
2003-07-01,NTAP
2003-07-01,NVDA
2003-07-01,ORCL
2003-07-01,QCOM
2003-07-01,ROK
2003-07-01,TER
2003-07-01,VIAV
2003-07-01,XLNX
2003-08-01,ALTR
2003-08-01,AMAT
2003-08-01,AMCC
2003-08-01,AMD
2003-08-01,CIEN
2003-08-01,CSCO
2003-08-01,EMR
2003-08-01,ETN
2003-08-01,INTC
2003-08-01,KLAC
2003-08-01,MSFT
2003-08-01,MU
2003-08-01,NTAP
2003-08-01,NVDA
2003-08-01,ORCL
2003-08-01,QCOM
2003-08-01,ROK
2003-08-01,TER
2003-08-01,VIAV
2003-08-01,XLNX
2003-09-01,ALTR
2003-09-01,AMAT
2003-09-01,AMCC
2003-09-01,AMD
2003-09-01,CIEN
2003-09-01,CSCO
2003-09-01,EMR
2003-09-01,ETN
2003-09-01,INTC
2003-09-01,KLAC
2003-09-01,MSFT
2003-09-01,MU
2003-09-01,NTAP
2003-09-01,NVDA
2003-09-01,ORCL
2003-09-01,QCOM
2003-09-01,ROK
2003-09-01,TER
2003-09-01,VIAV
2003-09-01,XLNX
2003-10-01,ALTR
2003-10-01,AMAT
2003-10-01,AMCC
2003-10-01,AMD
2003-10-01,CIEN
2003-10-01,CSCO
2003-10-01,EMR
2003-10-01,ETN
2003-10-01,INTC
2003-10-01,KLAC
2003-10-01,MSFT
2003-10-01,MU
2003-10-01,NTAP
2003-10-01,NVDA
2003-10-01,ORCL
2003-10-01,QCOM
2003-10-01,ROK
2003-10-01,TER
2003-10-01,VIAV
2003-10-01,XLNX
2003-11-01,ALTR
2003-11-01,AMAT
2003-11-01,AMCC
2003-11-01,AMD
2003-11-01,CIEN
2003-11-01,CSCO
2003-11-01,EMR
2003-11-01,ETN
2003-11-01,INTC
2003-11-01,KLAC
2003-11-01,MSFT
2003-11-01,MU
2003-11-01,NTAP
2003-11-01,NVDA
2003-11-01,ORCL
2003-11-01,QCOM
2003-11-01,ROK
2003-11-01,TER
2003-11-01,VIAV
2003-11-01,XLNX
2003-12-01,ALTR
2003-12-01,AMAT
2003-12-01,AMCC
2003-12-01,AMD
2003-12-01,CIEN
2003-12-01,CSCO
2003-12-01,EMR
2003-12-01,ETN
2003-12-01,INTC
2003-12-01,KLAC
2003-12-01,MSFT
2003-12-01,MU
2003-12-01,NTAP
2003-12-01,NVDA
2003-12-01,ORCL
2003-12-01,QCOM
2003-12-01,ROK
2003-12-01,TER
2003-12-01,VIAV
2003-12-01,XLNX
2004-01-01,ALTR
2004-01-01,AMAT
2004-01-01,AMCC
2004-01-01,AMD
2004-01-01,CIEN
2004-01-01,CSCO
2004-01-01,EMR
2004-01-01,ETN
2004-01-01,INTC
2004-01-01,KLAC
2004-01-01,MSFT
2004-01-01,MU
2004-01-01,NTAP
2004-01-01,NVDA
2004-01-01,ORCL
2004-01-01,QCOM
2004-01-01,ROK
2004-01-01,TER
2004-01-01,VIAV
2004-01-01,XLNX
2004-02-01,ALTR
2004-02-01,AMAT
2004-02-01,AMCC
2004-02-01,AMD
2004-02-01,CIEN
2004-02-01,CSCO
2004-02-01,EMR
2004-02-01,ETN
2004-02-01,INTC
2004-02-01,KLAC
2004-02-01,MSFT
2004-02-01,MU
2004-02-01,NTAP
2004-02-01,NVDA
2004-02-01,ORCL
2004-02-01,QCOM
2004-02-01,ROK
2004-02-01,TER
2004-02-01,VIAV
2004-02-01,XLNX
2004-03-01,ALTR
2004-03-01,AMAT
2004-03-01,AMCC
2004-03-01,AMD
2004-03-01,CIEN
2004-03-01,CSCO
2004-03-01,EMR
2004-03-01,ETN
2004-03-01,INTC
2004-03-01,KLAC
2004-03-01,MSFT
2004-03-01,MU
2004-03-01,NTAP
2004-03-01,NVDA
2004-03-01,ORCL
2004-03-01,QCOM
2004-03-01,ROK
2004-03-01,TER
2004-03-01,VIAV
2004-03-01,XLNX
2004-04-01,ALTR
2004-04-01,AMAT
2004-04-01,AMCC
2004-04-01,AMD
2004-04-01,CIEN
2004-04-01,CSCO
2004-04-01,EMR
2004-04-01,ETN
2004-04-01,INTC
2004-04-01,KLAC
2004-04-01,MSFT
2004-04-01,MU
2004-04-01,NTAP
2004-04-01,NVDA
2004-04-01,ORCL
2004-04-01,QCOM
2004-04-01,ROK
2004-04-01,TER
2004-04-01,VIAV
2004-04-01,XLNX
2004-05-01,ALTR
2004-05-01,AMAT
2004-05-01,AMCC
2004-05-01,AMD
2004-05-01,CIEN
2004-05-01,CSCO
2004-05-01,EMR
2004-05-01,ETN
2004-05-01,INTC
2004-05-01,KLAC
2004-05-01,MSFT
2004-05-01,MU
2004-05-01,NTAP
2004-05-01,NVDA
2004-05-01,ORCL
2004-05-01,QCOM
2004-05-01,ROK
2004-05-01,TER
2004-05-01,VIAV
2004-05-01,XLNX
2004-06-01,ALTR
2004-06-01,AMAT
2004-06-01,AMCC
2004-06-01,AMD
2004-06-01,CIEN
2004-06-01,CSCO
2004-06-01,EMR
2004-06-01,ETN
2004-06-01,INTC
2004-06-01,KLAC
2004-06-01,MSFT
2004-06-01,MU
2004-06-01,NTAP
2004-06-01,NVDA
2004-06-01,ORCL
2004-06-01,QCOM
2004-06-01,ROK
2004-06-01,TER
2004-06-01,VIAV
2004-06-01,XLNX
2004-07-01,ALTR
2004-07-01,AMAT
2004-07-01,AMCC
2004-07-01,AMD
2004-07-01,CIEN
2004-07-01,CSCO
2004-07-01,EMR
2004-07-01,ETN
2004-07-01,INTC
2004-07-01,KLAC
2004-07-01,MSFT
2004-07-01,MU
2004-07-01,NTAP
2004-07-01,NVDA
2004-07-01,ORCL
2004-07-01,QCOM
2004-07-01,ROK
2004-07-01,TER
2004-07-01,VIAV
2004-07-01,XLNX
2004-08-01,ALTR
2004-08-01,AMAT
2004-08-01,AMCC
2004-08-01,AMD
2004-08-01,CIEN
2004-08-01,CSCO
2004-08-01,EMR
2004-08-01,ETN
2004-08-01,INTC
2004-08-01,KLAC
2004-08-01,MSFT
2004-08-01,MU
2004-08-01,NTAP
2004-08-01,NVDA
2004-08-01,ORCL
2004-08-01,QCOM
2004-08-01,ROK
2004-08-01,TER
2004-08-01,VIAV
2004-08-01,XLNX
2004-09-01,ALTR
2004-09-01,AMAT
2004-09-01,AMCC
2004-09-01,AMD
2004-09-01,CIEN
2004-09-01,CSCO
2004-09-01,EMR
2004-09-01,ETN
2004-09-01,INTC
2004-09-01,KLAC
2004-09-01,MSFT
2004-09-01,MU
2004-09-01,NTAP
2004-09-01,NVDA
2004-09-01,ORCL
2004-09-01,QCOM
2004-09-01,ROK
2004-09-01,TER
2004-09-01,VIAV
2004-09-01,XLNX
2004-10-01,ALTR
2004-10-01,AMAT
2004-10-01,AMCC
2004-10-01,AMD
2004-10-01,CIEN
2004-10-01,CSCO
2004-10-01,EMR
2004-10-01,ETN
2004-10-01,INTC
2004-10-01,KLAC
2004-10-01,MSFT
2004-10-01,MU
2004-10-01,NTAP
2004-10-01,NVDA
2004-10-01,ORCL
2004-10-01,QCOM
2004-10-01,ROK
2004-10-01,TER
2004-10-01,VIAV
2004-10-01,XLNX
2004-11-01,ALTR
2004-11-01,AMAT
2004-11-01,AMCC
2004-11-01,AMD
2004-11-01,CIEN
2004-11-01,CSCO
2004-11-01,EMR
2004-11-01,ETN
2004-11-01,INTC
2004-11-01,KLAC
2004-11-01,MSFT
2004-11-01,MU
2004-11-01,NTAP
2004-11-01,NVDA
2004-11-01,ORCL
2004-11-01,QCOM
2004-11-01,ROK
2004-11-01,TER
2004-11-01,VIAV
2004-11-01,XLNX
2004-12-01,ALTR
2004-12-01,AMAT
2004-12-01,AMCC
2004-12-01,AMD
2004-12-01,CIEN
2004-12-01,CSCO
2004-12-01,EMR
2004-12-01,ETN
2004-12-01,INTC
2004-12-01,KLAC
2004-12-01,MSFT
2004-12-01,MU
2004-12-01,NTAP
2004-12-01,NVDA
2004-12-01,ORCL
2004-12-01,QCOM
2004-12-01,ROK
2004-12-01,TER
2004-12-01,VIAV
2004-12-01,XLNX
2005-01-01,ALTR
2005-01-01,AMAT
2005-01-01,AMCC
2005-01-01,AMD
2005-01-01,CIEN
2005-01-01,CSCO
2005-01-01,EMR
2005-01-01,ETN
2005-01-01,INTC
2005-01-01,KLAC
2005-01-01,MSFT
2005-01-01,MU
2005-01-01,NTAP
2005-01-01,NVDA
2005-01-01,ORCL
2005-01-01,QCOM
2005-01-01,ROK
2005-01-01,TER
2005-01-01,VIAV
2005-01-01,XLNX
2005-02-01,ALTR
2005-02-01,AMAT
2005-02-01,AMCC
2005-02-01,AMD
2005-02-01,CIEN
2005-02-01,CSCO
2005-02-01,EMR
2005-02-01,ETN
2005-02-01,INTC
2005-02-01,KLAC
2005-02-01,MSFT
2005-02-01,MU
2005-02-01,NTAP
2005-02-01,NVDA
2005-02-01,ORCL
2005-02-01,QCOM
2005-02-01,ROK
2005-02-01,TER
2005-02-01,VIAV
2005-02-01,XLNX
2005-03-01,ALTR
2005-03-01,AMAT
2005-03-01,AMCC
2005-03-01,AMD
2005-03-01,CIEN
2005-03-01,CSCO
2005-03-01,EMR
2005-03-01,ETN
2005-03-01,INTC
2005-03-01,KLAC
2005-03-01,MSFT
2005-03-01,MU
2005-03-01,NTAP
2005-03-01,NVDA
2005-03-01,ORCL
2005-03-01,QCOM
2005-03-01,ROK
2005-03-01,TER
2005-03-01,VIAV
2005-03-01,XLNX
2005-04-01,ALTR
2005-04-01,AMAT
2005-04-01,AMCC
2005-04-01,AMD
2005-04-01,CIEN
2005-04-01,CSCO
2005-04-01,EMR
2005-04-01,ETN
2005-04-01,INTC
2005-04-01,KLAC
2005-04-01,MSFT
2005-04-01,MU
2005-04-01,NTAP
2005-04-01,NVDA
2005-04-01,ORCL
2005-04-01,QCOM
2005-04-01,ROK
2005-04-01,TER
2005-04-01,VIAV
2005-04-01,XLNX
2005-05-01,ALTR
2005-05-01,AMAT
2005-05-01,AMCC
2005-05-01,AMD
2005-05-01,CIEN
2005-05-01,CSCO
2005-05-01,EMR
2005-05-01,ETN
2005-05-01,INTC
2005-05-01,KLAC
2005-05-01,MSFT
2005-05-01,MU
2005-05-01,NTAP
2005-05-01,NVDA
2005-05-01,ORCL
2005-05-01,QCOM
2005-05-01,ROK
2005-05-01,TER
2005-05-01,VIAV
2005-05-01,XLNX
2005-06-01,ALTR
2005-06-01,AMAT
2005-06-01,AMCC
2005-06-01,AMD
2005-06-01,CIEN
2005-06-01,CSCO
2005-06-01,EMR
2005-06-01,ETN
2005-06-01,INTC
2005-06-01,KLAC
2005-06-01,MSFT
2005-06-01,MU
2005-06-01,NTAP
2005-06-01,NVDA
2005-06-01,ORCL
2005-06-01,QCOM
2005-06-01,ROK
