as_of,ticker
2017-06-01,ALXN
2017-06-01,AMAT
2017-06-01,AMGN
2017-06-01,AMZN
2017-06-01,ATVI
2017-06-01,AVGO
2017-06-01,BIDU
2017-06-01,BIIB
2017-06-01,BKNG
2017-06-01,BMRN
2017-06-01,CA
2017-06-01,CELG
2017-06-01,CERN
2017-06-01,CHKP
2017-06-01,CHTR
2017-06-01,CMCSA
2017-06-01,COST
2017-06-01,CSCO
2017-06-01,CSX
2017-06-01,CTAS
2017-06-01,CTRP
2017-06-01,CTSH
2017-06-01,CTXS
2017-06-01,DISCA
2017-06-01,DISCK
2017-06-01,DISH
2017-06-01,DLTR
2017-06-01,EA
2017-06-01,EBAY
2017-06-01,ESRX
2017-06-01,EXPE
2017-06-01,FAST
2017-06-01,FB
2017-06-01,FISV
2017-06-01,FOX
2017-06-01,FOXA
2017-06-01,GILD
2017-06-01,GOOG
2017-06-01,GOOGL
2017-06-01,HAS
2017-06-01,HOLX
2017-06-01,HSIC
2017-06-01,IDXX
2017-06-01,ILMN
2017-06-01,INCY
2017-06-01,INTC
2017-06-01,INTU
2017-06-01,ISRG
2017-06-01,JBHT
2017-06-01,JD
2017-06-01,KHC
2017-06-01,KLAC
2017-06-01,LBTYA
2017-06-01,LBTYK
2017-06-01,LRCX
2017-06-01,MAR
2017-06-01,MAT
2017-06-01,MCHP
2017-06-01,MDLZ
2017-06-01,MNST
2017-06-01,MSFT
2017-06-01,MU
2017-06-01,MXIM
2017-06-01,MYL
2017-06-01,NCLH
2017-06-01,NFLX
2017-06-01,NLOK
2017-06-01,NTES
2017-06-01,NVDA
2017-06-01,ORLY
2017-06-01,PAYX
2017-06-01,PCAR
2017-06-01,PYPL
2017-06-01,QCOM
2017-06-01,QRTEA
2017-06-01,REGN
2017-06-01,ROST
2017-06-01,SBUX
2017-06-01,SHPG
2017-06-01,SIRI
2017-06-01,STX
2017-06-01,SWKS
2017-06-01,TMUS
2017-06-01,TSCO
2017-06-01,TSLA
2017-06-01,TXN
2017-06-01,ULTA
2017-06-01,VIAB
2017-06-01,VOD
2017-06-01,VRSK
2017-06-01,VRTX
2017-06-01,WBA
2017-06-01,WDC
2017-06-01,WYNN
2017-06-01,XLNX
2017-06-01,XRAY
2017-06-01,YHOO
2017-07-01,AAL
2017-07-01,AAPL
2017-07-01,ADBE
2017-07-01,ADI
2017-07-01,ADP
2017-07-01,ADSK
2017-07-01,AKAM
2017-07-01,ALXN
2017-07-01,AMAT
2017-07-01,AMGN
2017-07-01,AMZN
2017-07-01,ATVI
2017-07-01,AVGO
2017-07-01,BIDU
2017-07-01,BIIB
2017-07-01,BKNG
2017-07-01,BMRN
2017-07-01,CA
2017-07-01,CELG
2017-07-01,CERN
2017-07-01,CHKP
2017-07-01,CHTR
2017-07-01,CMCSA
2017-07-01,COST
2017-07-01,CSCO
2017-07-01,CSX
2017-07-01,CTAS
2017-07-01,CTRP
2017-07-01,CTSH
2017-07-01,CTXS
2017-07-01,DISCA
2017-07-01,DISCK
2017-07-01,DISH
2017-07-01,DLTR
2017-07-01,EA
2017-07-01,EBAY
2017-07-01,ESRX
2017-07-01,EXPE
2017-07-01,FAST
2017-07-01,FB
2017-07-01,FISV
2017-07-01,FOX
2017-07-01,FOXA
2017-07-01,GILD
2017-07-01,GOOG
2017-07-01,GOOGL
2017-07-01,HAS
2017-07-01,HOLX
2017-07-01,HSIC
2017-07-01,IDXX
2017-07-01,ILMN
2017-07-01,INCY
2017-07-01,INTC
2017-07-01,INTU
2017-07-01,ISRG
2017-07-01,JBHT
2017-07-01,JD
2017-07-01,KHC
2017-07-01,KLAC
2017-07-01,LBTYA
2017-07-01,LBTYK
2017-07-01,LRCX
2017-07-01,MAR
2017-07-01,MAT
2017-07-01,MCHP
2017-07-01,MDLZ
2017-07-01,MELI
2017-07-01,MNST
2017-07-01,MSFT
2017-07-01,MU
2017-07-01,MXIM
2017-07-01,MYL
2017-07-01,NCLH
2017-07-01,NFLX
2017-07-01,NLOK
2017-07-01,NTES
2017-07-01,NVDA
2017-07-01,ORLY
2017-07-01,PAYX
2017-07-01,PCAR
2017-07-01,PYPL
2017-07-01,QCOM
2017-07-01,QRTEA
2017-07-01,REGN
2017-07-01,ROST
2017-07-01,SBUX
2017-07-01,SHPG
2017-07-01,SIRI
2017-07-01,STX
2017-07-01,SWKS
2017-07-01,TMUS
2017-07-01,TSCO
2017-07-01,TSLA
2017-07-01,TXN
2017-07-01,ULTA
2017-07-01,VIAB
2017-07-01,VOD
2017-07-01,VRSK
2017-07-01,VRTX
2017-07-01,WBA
2017-07-01,WDC
2017-07-01,WYNN
2017-07-01,XLNX
2017-07-01,XRAY
2017-08-01,AAL
2017-08-01,AAPL
2017-08-01,ADBE
2017-08-01,ADI
2017-08-01,ADP
2017-08-01,ADSK
2017-08-01,AKAM
2017-08-01,ALXN
2017-08-01,AMAT
2017-08-01,AMGN
2017-08-01,AMZN
2017-08-01,ATVI
2017-08-01,AVGO
2017-08-01,BIDU
2017-08-01,BIIB
2017-08-01,BKNG
2017-08-01,BMRN
2017-08-01,CA
2017-08-01,CELG
2017-08-01,CERN
2017-08-01,CHKP
2017-08-01,CHTR
2017-08-01,CMCSA
2017-08-01,COST
2017-08-01,CSCO
2017-08-01,CSX
2017-08-01,CTAS
2017-08-01,CTRP
2017-08-01,CTSH
2017-08-01,CTXS
2017-08-01,DISCA
2017-08-01,DISCK
2017-08-01,DISH
2017-08-01,DLTR
2017-08-01,EA
2017-08-01,EBAY
2017-08-01,ESRX
2017-08-01,EXPE
2017-08-01,FAST
2017-08-01,FB
2017-08-01,FISV
2017-08-01,FOX
2017-08-01,FOXA
2017-08-01,GILD
2017-08-01,GOOG
2017-08-01,GOOGL
2017-08-01,HAS
2017-08-01,HOLX
2017-08-01,HSIC
2017-08-01,IDXX
2017-08-01,ILMN
2017-08-01,INCY
2017-08-01,INTC
2017-08-01,INTU
2017-08-01,ISRG
2017-08-01,JBHT
2017-08-01,JD
2017-08-01,KHC
2017-08-01,KLAC
2017-08-01,LBTYA
2017-08-01,LBTYK
2017-08-01,LRCX
2017-08-01,MAR
2017-08-01,MAT
2017-08-01,MCHP
2017-08-01,MDLZ
2017-08-01,MELI
2017-08-01,MNST
2017-08-01,MSFT
2017-08-01,MU
2017-08-01,MXIM
2017-08-01,MYL
2017-08-01,NCLH
2017-08-01,NFLX
2017-08-01,NLOK
2017-08-01,NTES
2017-08-01,NVDA
2017-08-01,ORLY
2017-08-01,PAYX
2017-08-01,PCAR
2017-08-01,PYPL
2017-08-01,QCOM
2017-08-01,QRTEA
2017-08-01,REGN
2017-08-01,ROST
2017-08-01,SBUX
2017-08-01,SHPG
2017-08-01,SIRI
2017-08-01,STX
2017-08-01,SWKS
2017-08-01,TMUS
2017-08-01,TSCO
2017-08-01,TSLA
2017-08-01,TXN
2017-08-01,ULTA
2017-08-01,VIAB
2017-08-01,VOD
2017-08-01,VRSK
2017-08-01,VRTX
2017-08-01,WBA
2017-08-01,WDC
2017-08-01,WYNN
2017-08-01,XLNX
2017-08-01,XRAY
2017-09-01,AAL
2017-09-01,AAPL
2017-09-01,ADBE
2017-09-01,ADI
2017-09-01,ADP
2017-09-01,ADSK
2017-09-01,AKAM
2017-09-01,ALXN
2017-09-01,AMAT
2017-09-01,AMGN
2017-09-01,AMZN
2017-09-01,ATVI
2017-09-01,AVGO
2017-09-01,BIDU
2017-09-01,BIIB
2017-09-01,BKNG
2017-09-01,BMRN
2017-09-01,CA
2017-09-01,CELG
2017-09-01,CERN
2017-09-01,CHKP
2017-09-01,CHTR
2017-09-01,CMCSA
2017-09-01,COST
2017-09-01,CSCO
2017-09-01,CSX
2017-09-01,CTAS
2017-09-01,CTRP
2017-09-01,CTSH
2017-09-01,CTXS
2017-09-01,DISCA
2017-09-01,DISCK
2017-09-01,DISH
2017-09-01,DLTR
2017-09-01,EA
2017-09-01,EBAY
2017-09-01,ESRX
2017-09-01,EXPE
2017-09-01,FAST
2017-09-01,FB
2017-09-01,FISV
2017-09-01,FOX
2017-09-01,FOXA
2017-09-01,GILD
2017-09-01,GOOG
2017-09-01,GOOGL
2017-09-01,HAS
2017-09-01,HOLX
2017-09-01,HSIC
2017-09-01,IDXX
2017-09-01,ILMN
2017-09-01,INCY
2017-09-01,INTC
2017-09-01,INTU
2017-09-01,ISRG
2017-09-01,JBHT
2017-09-01,JD
2017-09-01,KHC
2017-09-01,KLAC
2017-09-01,LBTYA
2017-09-01,LBTYK
2017-09-01,LRCX
2017-09-01,MAR
2017-09-01,MAT
2017-09-01,MCHP
2017-09-01,MDLZ
2017-09-01,MELI
2017-09-01,MNST
2017-09-01,MSFT
2017-09-01,MU
2017-09-01,MXIM
2017-09-01,MYL
2017-09-01,NCLH
2017-09-01,NFLX
2017-09-01,NLOK
2017-09-01,NTES
2017-09-01,NVDA
2017-09-01,ORLY
2017-09-01,PAYX
2017-09-01,PCAR
2017-09-01,PYPL
2017-09-01,QCOM
2017-09-01,QRTEA
2017-09-01,REGN
2017-09-01,ROST
2017-09-01,SBUX
2017-09-01,SHPG
2017-09-01,SIRI
2017-09-01,STX
2017-09-01,SWKS
2017-09-01,TMUS
2017-09-01,TSCO
2017-09-01,TSLA
2017-09-01,TXN
2017-09-01,ULTA
2017-09-01,VIAB
2017-09-01,VOD
2017-09-01,VRSK
2017-09-01,VRTX
2017-09-01,WBA
2017-09-01,WDC
2017-09-01,WYNN
2017-09-01,XLNX
2017-09-01,XRAY
2017-10-01,AAL
2017-10-01,AAPL
2017-10-01,ADBE
2017-10-01,ADI
2017-10-01,ADP
2017-10-01,ADSK
2017-10-01,AKAM
2017-10-01,ALXN
2017-10-01,AMAT
2017-10-01,AMGN
2017-10-01,AMZN
2017-10-01,ATVI
2017-10-01,AVGO
2017-10-01,BIDU
2017-10-01,BIIB
2017-10-01,BKNG
2017-10-01,BMRN
2017-10-01,CA
2017-10-01,CELG
2017-10-01,CERN
2017-10-01,CHKP
2017-10-01,CHTR
2017-10-01,CMCSA
2017-10-01,COST
2017-10-01,CSCO
2017-10-01,CSX
2017-10-01,CTAS
2017-10-01,CTRP
2017-10-01,CTSH
2017-10-01,CTXS
2017-10-01,DISCA
2017-10-01,DISCK
2017-10-01,DISH
2017-10-01,DLTR
2017-10-01,EA
2017-10-01,EBAY
2017-10-01,ESRX
2017-10-01,EXPE
2017-10-01,FAST
2017-10-01,FB
2017-10-01,FISV
2017-10-01,FOX
2017-10-01,FOXA
2017-10-01,GILD
2017-10-01,GOOG
2017-10-01,GOOGL
2017-10-01,HAS
2017-10-01,HOLX
2017-10-01,HSIC
2017-10-01,IDXX
2017-10-01,ILMN
2017-10-01,INCY
2017-10-01,INTC
2017-10-01,INTU
2017-10-01,ISRG
2017-10-01,JBHT
2017-10-01,JD
2017-10-01,KHC
2017-10-01,KLAC
2017-10-01,LBTYA
2017-10-01,LBTYK
2017-10-01,LRCX
2017-10-01,MAR
2017-10-01,MAT
2017-10-01,MCHP
2017-10-01,MDLZ
2017-10-01,MELI
2017-10-01,MNST
2017-10-01,MSFT
2017-10-01,MU
2017-10-01,MXIM
2017-10-01,MYL
2017-10-01,NCLH
2017-10-01,NFLX
2017-10-01,NLOK
2017-10-01,NTES
2017-10-01,NVDA
2017-10-01,ORLY
2017-10-01,PAYX
2017-10-01,PCAR
2017-10-01,PYPL
2017-10-01,QCOM
2017-10-01,QRTEA
2017-10-01,REGN
2017-10-01,ROST
2017-10-01,SBUX
2017-10-01,SHPG
2017-10-01,SIRI
2017-10-01,STX
2017-10-01,SWKS
2017-10-01,TMUS
2017-10-01,TSCO
2017-10-01,TSLA
2017-10-01,TXN
2017-10-01,ULTA
2017-10-01,VIAB
2017-10-01,VOD
2017-10-01,VRSK
2017-10-01,VRTX
2017-10-01,WBA
2017-10-01,WDC
2017-10-01,WYNN
2017-10-01,XLNX
2017-10-01,XRAY
2017-11-01,AAL
2017-11-01,AAPL
2017-11-01,ADBE
2017-11-01,ADI
2017-11-01,ADP
2017-11-01,ADSK
2017-11-01,AKAM
2017-11-01,ALGN
2017-11-01,ALXN
2017-11-01,AMAT
2017-11-01,AMGN
2017-11-01,AMZN
2017-11-01,ATVI
2017-11-01,AVGO
2017-11-01,BIDU
2017-11-01,BIIB
2017-11-01,BKNG
2017-11-01,BMRN
2017-11-01,CA
2017-11-01,CELG
2017-11-01,CERN
2017-11-01,CHKP
2017-11-01,CHTR
2017-11-01,CMCSA
2017-11-01,COST
2017-11-01,CSCO
2017-11-01,CSX
2017-11-01,CTAS
2017-11-01,CTRP
2017-11-01,CTSH
2017-11-01,CTXS
2017-11-01,DISCA
2017-11-01,DISCK
2017-11-01,DISH
2017-11-01,DLTR
2017-11-01,EA
2017-11-01,EBAY
2017-11-01,ESRX
2017-11-01,EXPE
2017-11-01,FAST
2017-11-01,FB
2017-11-01,FISV
2017-11-01,FOX
2017-11-01,FOXA
2017-11-01,GILD
2017-11-01,GOOG
2017-11-01,GOOGL
2017-11-01,HAS
2017-11-01,HOLX
2017-11-01,HSIC
2017-11-01,IDXX
2017-11-01,ILMN
2017-11-01,INCY
2017-11-01,INTC
2017-11-01,INTU
2017-11-01,ISRG
2017-11-01,JBHT
2017-11-01,JD
2017-11-01,KHC
2017-11-01,KLAC
2017-11-01,LBTYA
2017-11-01,LBTYK
2017-11-01,LRCX
2017-11-01,MAR
2017-11-01,MCHP
2017-11-01,MDLZ
2017-11-01,MELI
2017-11-01,MNST
2017-11-01,MSFT
2017-11-01,MU
2017-11-01,MXIM
2017-11-01,MYL
2017-11-01,NCLH
2017-11-01,NFLX
2017-11-01,NLOK
2017-11-01,NTES
2017-11-01,NVDA
2017-11-01,ORLY
2017-11-01,PAYX
2017-11-01,PCAR
2017-11-01,PYPL
2017-11-01,QCOM
2017-11-01,QRTEA
2017-11-01,REGN
2017-11-01,ROST
2017-11-01,SBUX
2017-11-01,SHPG
2017-11-01,SIRI
2017-11-01,STX
2017-11-01,SWKS
2017-11-01,TMUS
2017-11-01,TSCO
2017-11-01,TSLA
2017-11-01,TXN
2017-11-01,ULTA
2017-11-01,VIAB
2017-11-01,VOD
2017-11-01,VRSK
2017-11-01,VRTX
2017-11-01,WBA
2017-11-01,WDC
2017-11-01,WYNN
2017-11-01,XLNX
2017-11-01,XRAY
2017-12-01,AAL
2017-12-01,AAPL
2017-12-01,ADBE
2017-12-01,ADI
2017-12-01,ADP
2017-12-01,ADSK
2017-12-01,AKAM
2017-12-01,ALGN
2017-12-01,ALXN
2017-12-01,AMAT
2017-12-01,AMGN
2017-12-01,AMZN
2017-12-01,ATVI
2017-12-01,AVGO
2017-12-01,BIDU
2017-12-01,BIIB
2017-12-01,BKNG
2017-12-01,BMRN
2017-12-01,CA
2017-12-01,CELG
2017-12-01,CERN
2017-12-01,CHKP
2017-12-01,CHTR
2017-12-01,CMCSA
2017-12-01,COST
2017-12-01,CSCO
2017-12-01,CSX
2017-12-01,CTAS
2017-12-01,CTRP
2017-12-01,CTSH
2017-12-01,CTXS
2017-12-01,DISCA
2017-12-01,DISCK
2017-12-01,DISH
2017-12-01,DLTR
2017-12-01,EA
2017-12-01,EBAY
2017-12-01,ESRX
2017-12-01,EXPE
2017-12-01,FAST
2017-12-01,FB
2017-12-01,FISV
2017-12-01,FOX
2017-12-01,FOXA
2017-12-01,GILD
2017-12-01,GOOG
2017-12-01,GOOGL
2017-12-01,HAS
2017-12-01,HOLX
2017-12-01,HSIC
2017-12-01,IDXX
2017-12-01,ILMN
2017-12-01,INCY
2017-12-01,INTC
2017-12-01,INTU
2017-12-01,ISRG
2017-12-01,JBHT
2017-12-01,JD
2017-12-01,KHC
2017-12-01,KLAC
2017-12-01,LBTYA
2017-12-01,LBTYK
2017-12-01,LRCX
2017-12-01,MAR
2017-12-01,MCHP
2017-12-01,MDLZ
2017-12-01,MELI
2017-12-01,MNST
2017-12-01,MSFT
2017-12-01,MU
2017-12-01,MXIM
2017-12-01,MYL
2017-12-01,NCLH
2017-12-01,NFLX
2017-12-01,NLOK
2017-12-01,NTES
2017-12-01,NVDA
2017-12-01,ORLY
2017-12-01,PAYX
2017-12-01,PCAR
2017-12-01,PYPL
2017-12-01,QCOM
2017-12-01,QRTEA
2017-12-01,REGN
2017-12-01,ROST
2017-12-01,SBUX
2017-12-01,SHPG
2017-12-01,SIRI
2017-12-01,STX
2017-12-01,SWKS
2017-12-01,TMUS
2017-12-01,TSCO
2017-12-01,TSLA
2017-12-01,TXN
2017-12-01,ULTA
2017-12-01,VIAB
2017-12-01,VOD
2017-12-01,VRSK
2017-12-01,VRTX
2017-12-01,WBA
2017-12-01,WDC
2017-12-01,WYNN
2017-12-01,XLNX
2017-12-01,XRAY
2018-01-01,AAL
2018-01-01,AAPL
2018-01-01,ADBE
2018-01-01,ADI
2018-01-01,ADP
2018-01-01,ADSK
2018-01-01,ALGN
2018-01-01,ALXN
2018-01-01,AMAT
2018-01-01,AMGN
2018-01-01,AMZN
2018-01-01,ASML
2018-01-01,ATVI
2018-01-01,AVGO
2018-01-01,BIDU
2018-01-01,BIIB
2018-01-01,BKNG
2018-01-01,BMRN
2018-01-01,CA
2018-01-01,CDNS
2018-01-01,CELG
2018-01-01,CERN
2018-01-01,CHKP
2018-01-01,CHTR
2018-01-01,CMCSA
2018-01-01,COST
2018-01-01,CSCO
2018-01-01,CSX
2018-01-01,CTAS
2018-01-01,CTRP
2018-01-01,CTSH
2018-01-01,CTXS
2018-01-01,DISH
2018-01-01,DLTR
2018-01-01,EA
2018-01-01,EBAY
2018-01-01,ESRX
2018-01-01,EXPE
2018-01-01,FAST
2018-01-01,FB
2018-01-01,FISV
2018-01-01,FOX
2018-01-01,FOXA
2018-01-01,GILD
2018-01-01,GOOG
2018-01-01,GOOGL
2018-01-01,HAS
2018-01-01,HOLX
2018-01-01,HSIC
2018-01-01,IDXX
2018-01-01,ILMN
2018-01-01,INCY
2018-01-01,INTC
2018-01-01,INTU
2018-01-01,ISRG
2018-01-01,JBHT
2018-01-01,JD
2018-01-01,KHC
2018-01-01,KLAC
2018-01-01,LBTYA
2018-01-01,LBTYK
2018-01-01,LRCX
2018-01-01,MAR
2018-01-01,MCHP
2018-01-01,MDLZ
2018-01-01,MELI
2018-01-01,MNST
2018-01-01,MSFT
2018-01-01,MU
2018-01-01,MXIM
2018-01-01,MYL
2018-01-01,NFLX
2018-01-01,NLOK
2018-01-01,NTES
2018-01-01,NVDA
2018-01-01,ORLY
2018-01-01,PAYX
2018-01-01,PCAR
2018-01-01,PYPL
2018-01-01,QCOM
2018-01-01,QRTEA
2018-01-01,REGN
2018-01-01,ROST
2018-01-01,SBUX
2018-01-01,SHPG
2018-01-01,SIRI
2018-01-01,SNPS
2018-01-01,STX
2018-01-01,SWKS
2018-01-01,TMUS
2018-01-01,TSLA
2018-01-01,TTWO
2018-01-01,TXN
2018-01-01,ULTA
2018-01-01,VOD
2018-01-01,VRSK
2018-01-01,VRTX
2018-01-01,WBA
2018-01-01,WDAY
2018-01-01,WDC
2018-01-01,WYNN
2018-01-01,XLNX
2018-01-01,XRAY
2018-02-01,AAL
2018-02-01,AAPL
2018-02-01,ADBE
2018-02-01,ADI
2018-02-01,ADP
2018-02-01,ADSK
2018-02-01,ALGN
2018-02-01,ALXN
2018-02-01,AMAT
2018-02-01,AMGN
2018-02-01,AMZN
2018-02-01,ASML
2018-02-01,ATVI
2018-02-01,AVGO
2018-02-01,BIDU
2018-02-01,BIIB
2018-02-01,BKNG
2018-02-01,BMRN
2018-02-01,CA
2018-02-01,CDNS
2018-02-01,CELG
2018-02-01,CERN
2018-02-01,CHKP
2018-02-01,CHTR
2018-02-01,CMCSA
2018-02-01,COST
2018-02-01,CSCO
2018-02-01,CSX
2018-02-01,CTAS
2018-02-01,CTRP
2018-02-01,CTSH
2018-02-01,CTXS
2018-02-01,DISH
2018-02-01,DLTR
2018-02-01,EA
2018-02-01,EBAY
2018-02-01,ESRX
2018-02-01,EXPE
2018-02-01,FAST
2018-02-01,FB
2018-02-01,FISV
2018-02-01,FOX
2018-02-01,FOXA
2018-02-01,GILD
2018-02-01,GOOG
2018-02-01,GOOGL
2018-02-01,HAS
2018-02-01,HOLX
2018-02-01,HSIC
2018-02-01,IDXX
2018-02-01,ILMN
2018-02-01,INCY
2018-02-01,INTC
2018-02-01,INTU
2018-02-01,ISRG
2018-02-01,JBHT
2018-02-01,JD
2018-02-01,KHC
2018-02-01,KLAC
2018-02-01,LBTYA
2018-02-01,LBTYK
2018-02-01,LRCX
2018-02-01,MAR
2018-02-01,MCHP
2018-02-01,MDLZ
2018-02-01,MELI
2018-02-01,MNST
2018-02-01,MSFT
2018-02-01,MU
2018-02-01,MXIM
2018-02-01,MYL
2018-02-01,NFLX
2018-02-01,NLOK
2018-02-01,NTES
2018-02-01,NVDA
2018-02-01,ORLY
2018-02-01,PAYX
2018-02-01,PCAR
2018-02-01,PYPL
2018-02-01,QCOM
2018-02-01,QRTEA
2018-02-01,REGN
2018-02-01,ROST
2018-02-01,SBUX
2018-02-01,SHPG
2018-02-01,SIRI
2018-02-01,SNPS
2018-02-01,STX
2018-02-01,SWKS
2018-02-01,TMUS
2018-02-01,TSLA
2018-02-01,TTWO
2018-02-01,TXN
2018-02-01,ULTA
2018-02-01,VOD
2018-02-01,VRSK
2018-02-01,VRTX
2018-02-01,WBA
2018-02-01,WDAY
2018-02-01,WDC
2018-02-01,WYNN
2018-02-01,XLNX
2018-02-01,XRAY
2018-03-01,AAL
2018-03-01,AAPL
2018-03-01,ADBE
2018-03-01,ADI
2018-03-01,ADP
2018-03-01,ADSK
2018-03-01,ALGN
2018-03-01,ALXN
2018-03-01,AMAT
2018-03-01,AMGN
2018-03-01,AMZN
2018-03-01,ASML
2018-03-01,ATVI
2018-03-01,AVGO
2018-03-01,BIDU
2018-03-01,BIIB
2018-03-01,BKNG
2018-03-01,BMRN
2018-03-01,CA
2018-03-01,CDNS
2018-03-01,CELG
2018-03-01,CERN
2018-03-01,CHKP
2018-03-01,CHTR
2018-03-01,CMCSA
2018-03-01,COST
2018-03-01,CSCO
2018-03-01,CSX
2018-03-01,CTAS
2018-03-01,CTRP
2018-03-01,CTSH
2018-03-01,CTXS
2018-03-01,DISH
2018-03-01,DLTR
2018-03-01,EA
2018-03-01,EBAY
2018-03-01,ESRX
2018-03-01,EXPE
2018-03-01,FAST
2018-03-01,FB
2018-03-01,FISV
2018-03-01,FOX
2018-03-01,FOXA
2018-03-01,GILD
2018-03-01,GOOG
2018-03-01,GOOGL
2018-03-01,HAS
2018-03-01,HOLX
2018-03-01,HSIC
2018-03-01,IDXX
2018-03-01,ILMN
2018-03-01,INCY
2018-03-01,INTC
2018-03-01,INTU
2018-03-01,ISRG
2018-03-01,JBHT
2018-03-01,JD
2018-03-01,KHC
2018-03-01,KLAC
2018-03-01,LBTYA
2018-03-01,LBTYK
2018-03-01,LRCX
2018-03-01,MAR
2018-03-01,MCHP
2018-03-01,MDLZ
2018-03-01,MELI
2018-03-01,MNST
2018-03-01,MSFT
2018-03-01,MU
2018-03-01,MXIM
2018-03-01,MYL
2018-03-01,NFLX
2018-03-01,NLOK
2018-03-01,NTES
2018-03-01,NVDA
2018-03-01,ORLY
2018-03-01,PAYX
2018-03-01,PCAR
2018-03-01,PYPL
2018-03-01,QCOM
2018-03-01,QRTEA
2018-03-01,REGN
2018-03-01,ROST
2018-03-01,SBUX
2018-03-01,SHPG
2018-03-01,SIRI
2018-03-01,SNPS
2018-03-01,STX
2018-03-01,SWKS
2018-03-01,TMUS
2018-03-01,TSLA
2018-03-01,TTWO
2018-03-01,TXN
2018-03-01,ULTA
2018-03-01,VOD
2018-03-01,VRSK
2018-03-01,VRTX
2018-03-01,WBA
2018-03-01,WDAY
2018-03-01,WDC
2018-03-01,WYNN
2018-03-01,XLNX
2018-03-01,XRAY
2018-04-01,AAL
2018-04-01,AAPL
2018-04-01,ADBE
2018-04-01,ADI
2018-04-01,ADP
2018-04-01,ADSK
2018-04-01,ALGN
2018-04-01,ALXN
2018-04-01,AMAT
2018-04-01,AMGN
2018-04-01,AMZN
2018-04-01,ASML
2018-04-01,ATVI
2018-04-01,AVGO
2018-04-01,BIDU
2018-04-01,BIIB
2018-04-01,BKNG
2018-04-01,BMRN
2018-04-01,CA
2018-04-01,CDNS
2018-04-01,CELG
2018-04-01,CERN
2018-04-01,CHKP
2018-04-01,CHTR
2018-04-01,CMCSA
2018-04-01,COST
2018-04-01,CSCO
2018-04-01,CSX
2018-04-01,CTAS
2018-04-01,CTRP
2018-04-01,CTSH
2018-04-01,CTXS
2018-04-01,DISH
2018-04-01,DLTR
2018-04-01,EA
2018-04-01,EBAY
2018-04-01,ESRX
2018-04-01,EXPE
2018-04-01,FAST
2018-04-01,FB
2018-04-01,FISV
2018-04-01,FOX
2018-04-01,FOXA
2018-04-01,GILD
2018-04-01,GOOG
2018-04-01,GOOGL
2018-04-01,HAS
2018-04-01,HOLX
2018-04-01,HSIC
2018-04-01,IDXX
2018-04-01,ILMN
2018-04-01,INCY
2018-04-01,INTC
2018-04-01,INTU
2018-04-01,ISRG
2018-04-01,JBHT
2018-04-01,JD
2018-04-01,KHC
2018-04-01,KLAC
2018-04-01,LBTYA
2018-04-01,LBTYK
2018-04-01,LRCX
2018-04-01,MAR
2018-04-01,MCHP
2018-04-01,MDLZ
2018-04-01,MELI
2018-04-01,MNST
2018-04-01,MSFT
2018-04-01,MU
2018-04-01,MXIM
2018-04-01,MYL
2018-04-01,NFLX
2018-04-01,NLOK
2018-04-01,NTES
2018-04-01,NVDA
2018-04-01,ORLY
2018-04-01,PAYX
2018-04-01,PCAR
2018-04-01,PYPL
2018-04-01,QCOM
2018-04-01,QRTEA
2018-04-01,REGN
2018-04-01,ROST
2018-04-01,SBUX
2018-04-01,SHPG
2018-04-01,SIRI
2018-04-01,SNPS
2018-04-01,STX
2018-04-01,SWKS
2018-04-01,TMUS
2018-04-01,TSLA
2018-04-01,TTWO
2018-04-01,TXN
2018-04-01,ULTA
2018-04-01,VOD
2018-04-01,VRSK
2018-04-01,VRTX
2018-04-01,WBA
2018-04-01,WDAY
2018-04-01,WDC
2018-04-01,WYNN
2018-04-01,XLNX
2018-04-01,XRAY
2018-05-01,AAL
2018-05-01,AAPL
2018-05-01,ADBE
2018-05-01,ADI
2018-05-01,ADP
2018-05-01,ADSK
2018-05-01,ALGN
2018-05-01,ALXN
2018-05-01,AMAT
2018-05-01,AMGN
2018-05-01,AMZN
2018-05-01,ASML
2018-05-01,ATVI
2018-05-01,AVGO
2018-05-01,BIDU
2018-05-01,BIIB
2018-05-01,BKNG
2018-05-01,BMRN
2018-05-01,CA
2018-05-01,CDNS
2018-05-01,CELG
2018-05-01,CERN
2018-05-01,CHKP
2018-05-01,CHTR
2018-05-01,CMCSA
2018-05-01,COST
2018-05-01,CSCO
2018-05-01,CSX
2018-05-01,CTAS
2018-05-01,CTRP
2018-05-01,CTSH
2018-05-01,CTXS
2018-05-01,DISH
2018-05-01,DLTR
2018-05-01,EA
2018-05-01,EBAY
2018-05-01,ESRX
2018-05-01,EXPE
2018-05-01,FAST
2018-05-01,FB
2018-05-01,FISV
2018-05-01,FOX
2018-05-01,FOXA
2018-05-01,GILD
2018-05-01,GOOG
2018-05-01,GOOGL
2018-05-01,HAS
2018-05-01,HOLX
2018-05-01,HSIC
2018-05-01,IDXX
2018-05-01,ILMN
2018-05-01,INCY
2018-05-01,INTC
2018-05-01,INTU
2018-05-01,ISRG
2018-05-01,JBHT
2018-05-01,JD
2018-05-01,KHC
2018-05-01,KLAC
2018-05-01,LBTYA
2018-05-01,LBTYK
2018-05-01,LRCX
2018-05-01,MAR
2018-05-01,MCHP
2018-05-01,MDLZ
2018-05-01,MELI
2018-05-01,MNST
